batch,timestamp,logfile,sendrate,sender,avg_delay_s,sent,received,success_ratio_percent,throughput_bytes_per_s,not_for_us,avg_hops
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,11,537.125,69,8,11.59,0.39,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,19,688.645,69,13,18.84,0.25,0,6.77
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,2,414.384,69,11,15.94,0.18,0,3.73
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,20,617.442,69,15,21.74,0.28,0,5.47
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,21,490.969,69,8,11.59,0.49,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,22,527.253,69,14,20.29,0.27,0,4.43
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,23,419.512,69,14,20.29,0.28,0,4.43
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,24,404.844,69,15,21.74,0.29,0,4.47
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,25,381.698,69,12,17.39,0.24,0,3.67
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,26,174.221,69,8,11.59,0.45,0,2.0
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,27,545.987,69,16,23.19,0.31,0,5.5
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,28,434.043,69,15,21.74,0.3,0,4.47
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,3,653.375,69,8,11.59,0.39,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,4,619.748,69,11,15.94,0.19,0,6.64
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,5,1010.384,69,11,15.94,0.19,0,7.64
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,6,96.165,69,23,33.33,0.13,0,1.0
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,7,586.415,69,15,21.74,0.26,0,5.47
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,8,612.815,69,15,21.74,0.27,0,5.47
1,20250509122442,code/analyses/logfiles/TSCH_1_1.testlog,1,9,533.299,69,14,20.29,0.24,0,5.43
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,10,797.419,100,100,100.0,0.74,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,11,598.142,100,88,88.0,0.64,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,19,707.102,100,91,91.0,0.76,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,2,453.868,100,100,100.0,0.74,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,20,589.613,100,57,57.0,0.63,0,5.11
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,21,502.478,100,76,76.0,0.85,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,22,594.964,100,94,94.0,0.78,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,23,469.464,100,100,100.0,0.84,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,24,493.955,100,100,100.0,0.84,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,25,680.118,100,35,35.0,0.85,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,26,214.395,100,100,100.0,0.84,0,2.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,27,624.003,100,91,91.0,0.76,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,28,638.914,100,39,39.0,0.84,0,4.72
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,3,596.178,100,73,73.0,0.73,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,4,630.008,100,99,99.0,0.73,0,5.22
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,5,793.419,100,100,100.0,0.74,0,6.23
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,6,93.339,100,100,100.0,0.74,0,1.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,7,447.433,100,39,39.0,0.74,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,8,617.43,100,92,92.0,0.68,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_2_1.testlog,2,9,543.998,100,100,100.0,0.74,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,10,1011.921,100,30,30.0,1.13,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,11,681.321,100,30,30.0,1.12,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,19,1013.351,100,30,30.0,1.28,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,2,644.721,100,30,30.0,1.12,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,20,634.807,100,29,29.0,1.28,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,21,610.684,100,30,30.0,1.3,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,22,633.251,100,30,30.0,1.28,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,23,516.717,100,30,30.0,1.26,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,24,702.016,100,30,30.0,1.26,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,25,755.983,100,30,30.0,1.27,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,26,218.317,100,30,30.0,1.27,0,2.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,27,810.617,100,30,30.0,1.26,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,28,648.817,100,30,30.0,1.25,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,3,645.487,100,30,30.0,1.11,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,4,782.159,100,29,29.0,1.13,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,5,811.587,100,30,30.0,1.1,0,6.03
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,6,99.218,100,31,31.0,0.47,0,1.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,7,668.454,100,30,30.0,1.14,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,8,834.654,100,30,30.0,1.12,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_3_1.testlog,3,9,833.021,100,29,29.0,1.11,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,10,942.023,100,39,39.0,1.5,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,11,927.181,100,38,38.0,1.48,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,19,913.119,100,38,38.0,1.67,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,20,720.991,100,39,39.0,1.69,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,21,628.375,100,39,39.0,1.69,0,5.49
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,22,664.734,100,39,39.0,1.67,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,23,632.277,100,38,38.0,1.68,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,24,612.555,100,39,39.0,1.69,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,25,514.658,100,39,39.0,1.67,0,3.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,26,312.658,100,39,39.0,1.69,0,2.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,27,723.555,100,39,39.0,1.71,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,28,723.632,100,39,39.0,1.68,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,3,671.234,100,38,38.0,1.48,0,3.05
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,4,738.254,100,39,39.0,1.49,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,5,875.254,100,39,39.0,1.5,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,6,101.548,100,100,100.0,1.47,0,1.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,7,675.537,100,39,39.0,1.51,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,8,819.664,100,39,39.0,1.5,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_4_1.testlog,4,9,664.177,100,39,39.0,1.5,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,10,958.469,100,13,13.0,1.79,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,11,1095.087,100,13,13.0,1.86,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,19,1037.414,100,13,13.0,1.97,0,6.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,2,878.73,100,11,11.0,1.47,0,3.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,20,594.936,100,12,12.0,1.87,0,5.33
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,21,951.566,100,13,13.0,2.0,0,4.31
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,22,1065.687,100,12,12.0,2.03,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,23,1250.183,100,12,12.0,2.07,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,24,796.391,100,14,14.0,2.16,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,25,1091.923,100,11,11.0,1.87,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,26,318.873,100,13,13.0,2.16,0,2.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,27,764.102,100,11,11.0,1.71,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,28,754.196,100,11,11.0,1.73,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,3,511.438,100,14,14.0,1.97,0,2.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,4,773.59,100,12,12.0,1.81,0,4.92
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,5,1172.341,100,12,12.0,1.61,0,5.92
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,6,101.897,100,11,11.0,1.84,0,1.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,7,606.223,100,14,14.0,2.03,0,4.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,8,816.93,100,13,13.0,1.92,0,5.0
1,20250509122442,code/analyses/logfiles/TSCH_5_1.testlog,5,9,739.241,100,13,13.0,1.8,0,5.0
