batch,timestamp,logfile,sendrate,sender,avg_delay_s,sent,received,success_ratio_percent,throughput_bytes_per_s,not_for_us,avg_hops
1,20250507172355,code/analyses/logfiles/CSMA_70_1.testlog,70,5,8759.858,300,178,59.33,15.51,1150,6.16
1,20250507172355,code/analyses/logfiles/CSMA_70_1.testlog,70,6,261.507,300,288,96.0,25.38,1076,1.0
1,20250507172355,code/analyses/logfiles/CSMA_70_1.testlog,70,7,8809.444,208,115,55.29,14.16,9498,4.0
1,20250507172355,code/analyses/logfiles/CSMA_70_1.testlog,70,8,8742.87,260,152,58.46,14.87,5187,5.0
1,20250507172355,code/analyses/logfiles/CSMA_70_1.testlog,70,9,8572.612,300,169,56.33,14.71,3063,5.03
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,10,9075.331,300,168,56.0,14.6,1189,6.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,11,9079.114,300,172,57.33,14.89,4423,5.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,19,9171.644,300,173,57.67,16.94,2546,6.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,2,9022.459,300,168,56.0,14.62,9360,4.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,20,5319.332,300,218,72.67,21.62,1768,4.3
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,21,7576.706,300,179,59.67,17.72,10328,3.7
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,22,8974.993,300,175,58.33,17.24,7215,4.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,23,9134.434,300,179,59.67,17.59,6820,4.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,24,8970.503,300,161,53.67,15.8,7435,4.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,25,4634.228,300,251,83.67,24.93,9734,3.18
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,26,4128.922,300,263,87.67,26.09,5055,2.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,27,9082.58,300,169,56.33,16.63,5679,5.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,28,8882.211,300,165,55.0,16.21,7405,4.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,3,7140.074,300,206,68.67,17.9,9639,4.19
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,4,9093.716,300,171,57.0,14.85,2189,5.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,5,9147.695,300,167,55.67,14.5,1110,6.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,6,223.626,300,287,95.67,25.44,1439,1.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,7,9014.803,300,177,59.0,15.35,8689,4.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,8,9038.805,300,167,55.67,14.45,5546,5.0
2,20250507172355,code/analyses/logfiles/CSMA_70_2.testlog,70,9,9078.646,300,170,56.67,14.73,3660,5.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,10,10868.527,300,127,42.33,12.53,1376,6.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,11,10426.558,300,128,42.67,12.65,3599,5.14
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,19,11076.466,300,108,36.0,12.14,2982,6.01
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,2,10292.131,300,134,44.67,13.25,8000,3.99
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,20,6907.92,300,181,60.33,20.25,2024,4.5
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,21,10256.009,300,137,45.67,15.31,8057,4.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,22,10481.981,300,125,41.67,13.97,6834,4.18
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,23,10178.116,300,127,42.33,14.2,7506,4.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,24,10406.819,300,114,38.0,12.75,7472,4.37
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,25,4929.602,300,239,79.67,26.73,8457,3.19
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,26,4304.261,300,260,86.67,29.42,4037,2.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,27,10850.772,300,117,39.0,13.09,6531,5.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,28,10775.863,300,129,43.0,14.39,7092,4.55
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,3,5676.21,300,224,74.67,22.34,7725,3.33
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,4,10849.115,300,108,36.0,10.72,2027,5.27
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,5,10511.2,300,83,27.67,8.19,1220,6.11
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,6,169.062,300,285,95.0,28.78,1331,1.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,7,10850.019,300,128,42.67,12.66,6132,4.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,8,10786.707,300,138,46.0,13.67,6051,5.0
1,20250507172355,code/analyses/logfiles/CSMA_80_1.testlog,80,9,10840.843,300,121,40.33,11.93,5140,5.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,10,10767.142,300,123,41.0,12.11,1263,6.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,11,10652.686,300,126,42.0,12.43,3597,5.25
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,19,10790.998,300,118,39.33,13.16,2790,6.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,2,10268.172,300,132,44.0,13.32,7842,3.97
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,20,6072.991,300,185,61.67,20.9,2037,4.27
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,21,10496.491,300,131,43.67,14.65,8387,4.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,22,10634.79,300,143,47.67,16.0,7287,4.62
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,23,10387.332,300,130,43.33,14.56,7431,4.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,24,10384.03,300,125,41.67,13.97,7116,4.06
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,25,5149.271,300,229,76.33,25.66,8479,3.19
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,26,4614.175,300,252,84.0,28.3,4308,2.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,27,10776.603,300,127,42.33,14.17,5764,5.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,28,10584.689,300,132,44.0,14.81,6856,4.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,3,5585.688,300,219,73.0,21.81,8059,3.26
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,4,10398.023,300,109,36.33,10.72,1996,5.06
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,5,10516.43,300,106,35.33,10.45,1192,6.01
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,6,276.101,300,284,94.67,28.73,1417,1.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,7,10715.892,300,129,43.0,12.77,6305,4.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,8,10722.75,300,127,42.33,12.58,5768,5.0
2,20250507172355,code/analyses/logfiles/CSMA_80_2.testlog,80,9,10775.443,300,129,43.0,12.76,4939,5.0
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,10,15723.197,300,84,28.0,9.18,1558,6.01
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,11,13953.607,300,80,26.67,8.83,3630,5.46
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,19,15521.793,300,71,23.67,8.81,3215,6.11
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,2,7178.476,300,174,58.0,19.68,7519,3.25
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,20,8430.08,300,138,46.0,17.55,2161,4.46
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,21,11578.901,300,112,37.33,14.05,6642,4.0
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,22,13767.757,300,102,34.0,12.72,5739,4.48
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,23,12061.376,300,114,38.0,14.37,7065,4.03
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,24,13298.487,300,107,35.67,13.43,7170,4.24
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,25,5740.419,300,197,65.67,25.05,7028,3.21
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,26,4934.78,300,232,77.33,29.45,2946,2.0
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,27,15499.955,300,89,29.67,11.1,6150,5.01
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,28,11618.614,300,98,32.67,12.25,6221,4.04
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,3,5019.861,300,228,76.0,25.6,6512,3.0
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,4,14669.715,300,79,26.33,8.65,2038,5.8
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,5,14741.442,300,72,24.0,7.92,1276,6.81
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,6,173.584,300,284,94.67,32.34,1495,1.0
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,7,15623.454,300,89,29.67,9.74,5053,4.0
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,8,15281.635,300,74,24.67,8.11,5814,5.03
1,20250507172355,code/analyses/logfiles/CSMA_90_1.testlog,90,9,15795.472,300,84,28.0,9.24,5155,5.05
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,10,20711.445,300,33,11.0,3.97,1407,6.76
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,11,20277.412,300,67,22.33,8.26,4551,6.27
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,19,21596.982,300,60,20.0,8.28,3714,7.13
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,2,18710.174,300,73,24.33,8.89,8055,5.05
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,20,11188.439,300,180,60.0,23.2,3564,4.53
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,21,15305.968,300,168,56.0,23.18,5542,3.6
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,22,20822.883,300,77,25.67,10.69,6497,5.78
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,23,19664.687,300,76,25.33,10.44,5620,5.16
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,24,21390.504,300,74,24.67,10.29,6217,5.32
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,25,7462.81,300,183,61.0,23.62,9108,4.14
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,26,2732.031,300,270,90.0,34.86,7122,2.1
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,27,21209.801,300,67,22.33,9.69,5086,6.13
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,28,19170.64,300,85,28.33,11.74,6641,5.16
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,3,450.339,300,278,92.67,31.74,7059,2.0
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,4,21283.806,300,45,15.0,5.5,2080,7.02
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,5,11992.59,300,8,2.67,3.98,561,6.75
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,6,57.9,27,6,22.22,7.57,2234,1.0
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,7,13292.356,56,17,30.36,6.86,7183,4.47
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,8,19938.861,300,65,21.67,8.58,4904,6.18
2,20250507172355,code/analyses/logfiles/CSMA_90_2.testlog,90,9,20032.326,300,55,18.33,7.81,4420,6.38
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,10,16127.541,300,78,26.0,9.65,1742,6.1
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,11,14780.141,300,72,24.0,8.84,3941,5.93
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,19,16334.158,300,73,24.33,10.14,3427,6.51
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,2,11885.316,252,76,30.16,10.78,6275,3.95
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,20,8399.989,300,116,38.67,16.38,2103,5.01
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,21,10972.094,300,111,37.0,15.65,5995,4.01
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,22,11382.826,300,93,31.0,13.07,5304,4.83
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,23,12671.218,300,96,32.0,13.38,6032,4.29
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,24,13886.855,300,64,21.33,8.96,6357,5.25
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,25,7621.544,300,151,50.33,21.25,6755,3.91
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,26,4728.282,231,139,60.17,24.85,4563,2.0
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,27,15815.028,300,61,20.33,8.47,6351,5.15
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,28,13546.396,211,34,16.11,6.24,6094,4.65
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,3,6038.346,300,178,59.33,22.72,6623,3.4
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,4,10347.871,300,24,8.0,5.82,2306,4.79
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,5,10464.426,300,13,4.33,4.34,544,6.0
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,6,162.605,300,247,82.33,31.42,1863,1.0
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,7,15894.974,300,72,24.0,8.91,4065,4.0
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,8,15925.654,300,55,18.33,6.8,4447,5.0
1,20250507172355,code/analyses/logfiles/CSMA_100_1.testlog,100,9,15795.797,300,66,22.0,8.13,3618,5.02
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,10,18562.103,300,73,24.33,8.81,2421,6.0
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,11,16844.885,299,60,20.07,7.31,4425,6.02
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,19,18172.166,300,57,19.0,7.83,4293,6.04
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,2,8660.036,300,129,43.0,15.96,5899,3.37
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,20,6238.525,300,163,54.33,22.88,2540,4.12
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,21,12072.996,300,117,39.0,16.26,6173,3.97
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,22,14949.369,300,76,25.33,10.45,4802,4.41
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,23,12181.225,300,106,35.33,14.59,5637,4.91
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,24,14090.263,300,93,31.0,12.71,5913,5.39
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,25,5943.334,300,189,63.0,26.56,7338,3.08
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,26,4920.847,300,220,73.33,30.79,3330,2.0
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,27,18564.383,300,79,26.33,10.87,5772,5.01
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,28,8851.947,300,105,35.0,14.78,5177,4.55
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,3,8818.88,300,138,46.0,17.2,6938,3.75
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,4,15414.511,300,28,9.33,5.29,2239,5.32
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,5,15549.123,300,31,10.33,5.86,570,6.39
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,6,247.84,300,280,93.33,35.39,1799,1.0
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,7,18864.223,300,82,27.33,9.97,4831,4.0
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,8,18796.332,300,75,25.0,9.13,5682,5.31
2,20250507172355,code/analyses/logfiles/CSMA_100_2.testlog,100,9,17706.594,300,65,21.67,7.87,5010,5.83
